Division_Code,Division_Name,District_Code,District_Name,Thana_Code,Thana_Name,Month_Code,Month_Name,Year,SI,Facility,Wrapping after Birth within 1 minute,No. of uses 7.1% chlorhexidine digluconate for umbilical cord care,No. of newborn touch skin-care after Gluconate umbilical cord care,No. of newborn breastfeeding (First 24 hours),No. of newborn resitated with bag-mask,1st Visit,2nd Visit,3rd Visit,4th Visit,No. of Reffered Complicated Pregnant Mother in antenatal period,No. of Reffered Complicated Pregnant Mother in Delivery period,No. of Reffered Complicated Pregnant Mother in postnatal period,No. of Reffered patient to Newborn taken by MgSO4,No. of Reffered complication acceptors,No. of ECP Referred,Treatment/Advised,Reffered,Counseling on Adolescence change,Counseling on marriage and adolescent girl received pregnancy,Child No. of adolescent received IFA,Treatment on RTI/STD,Counseling on RTI/STD,Counseling on diversified food,Counseling on prevention of adolescent and violence,Counseling on prevention and cure for mental problems and drug addiction,No. of adolescent girl counseled on Sanitary Pad,Reffered (Adolescent),No. of Treatment on RTI/STI infection,No. of MR(MVA) services,No. of MR Service By Medicine,Total VIA Positive,Total VIA Negative,Total CBE Positive,Total Negative
02,Khulna,0203,,020302,,10,October,2025,4,"Uthali, Rural Dispensary(RD)",0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,4,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0
02,Khulna,0203,,020302,,10,October,2025,5,"Simanta, Others",0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,32,32,32,32,0,32,0,0,32,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,6,1,1,7,0,0,0,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,2,"Darshana, UH&FWC",0,0,0,0,0,0,8,9,5,0,0,0,0,0,0,1,1,30,30,25,30,0,30,30,30,30,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,3,"Howli, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,48,16,2,2,59,0,0,15,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,10,0,10,10,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,42,65,7,18,0,0,5,0,7,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,10,1,6,0,0,0,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,10,10,7,90,2,100,0,0,90,0,5,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2024,8,"Madna, UH&FWC",0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,92,92,52,92,4,92,92,92,92,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,4,7,17,0,0,0,0,5,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,2,"Darshana, UH&FWC",0,0,0,0,0,0,2,9,5,0,0,0,0,0,0,0,0,16,16,14,16,0,16,16,16,16,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,3,"Howli, UH&FWC",3,3,3,3,0,3,3,6,5,0,0,0,0,0,0,0,0,45,38,11,2,2,41,0,21,88,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,6,0,5,5,5,5,0,0,5,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,16,68,7,25,0,0,0,0,7,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,11,0,7,0,0,8,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,15,40,11,5,2,26,0,0,17,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,11,November,2024,8,"Madna, UH&FWC",0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,82,82,70,82,4,82,82,82,82,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,2,5,30,0,0,0,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,2,"Darshana, UH&FWC",0,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,26,26,20,26,0,26,26,26,26,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,3,"Howli, UH&FWC",1,1,1,1,0,1,1,3,5,0,0,0,0,0,0,0,0,39,32,10,2,2,28,0,15,8,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,5,5,5,5,0,5,0,0,5,0,0,0,1,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,15,58,6,15,0,0,23,0,8,0,0,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,5,2,8,0,0,10,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,5,0,10,5,15,3,1,11,0,0,11,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,12,December,2024,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,20,15,2,15,10,20,10,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,2,5,0,0,5,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,40,40,25,40,2,40,40,40,40,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,3,"Howli, UH&FWC",1,1,1,1,0,1,1,3,4,0,0,0,0,0,0,0,0,57,35,11,2,2,52,0,10,15,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,4,5,5,5,0,5,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,20,80,8,8,0,0,10,0,8,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,12,2,4,0,0,10,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,85,27,15,15,3,85,0,0,100,0,5,0,0,0,0,0,0
02,Khulna,0203,,020303,,01,January,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,30,10,4,20,10,2,20,0,4,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,3,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,17,17,15,17,0,17,17,17,17,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,3,"Howli, UH&FWC",6,6,6,6,0,6,6,8,10,0,0,0,0,0,0,0,0,40,35,18,2,2,34,25,15,2,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,8,0,5,5,5,5,0,5,0,0,4,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,5,"Kapasadanga, UH&FWC",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,7,19,65,5,15,4,7,20,0,5,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,2,3,0,2,2,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,65,125,7,125,3,70,0,0,125,0,5,0,0,0,0,0,0
02,Khulna,0203,,020303,,02,February,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,35,15,5,25,5,5,10,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,5,5,5,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,3,"Howli, UH&FWC",0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,18,10,2,2,2,18,10,2,2,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,9,0,5,5,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,75,5,12,0,0,10,0,5,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,5,0,5,0,0,3,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,10,20,10,10,1,30,0,0,30,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,03,March,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,25,10,3,5,0,0,10,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,3,0,0,8,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,5,5,5,5,0,5,5,5,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,3,"Howli, UH&FWC",4,4,4,4,0,4,4,1,0,0,0,0,0,0,0,0,0,22,18,0,2,2,20,0,19,3,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,8,0,4,4,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,60,10,24,0,0,0,0,10,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,15,0,10,0,0,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,13,13,0,15,2,15,0,19,17,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,04,April,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,20,0,10,0,15,5,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,2,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,3,"Howli, UH&FWC",4,4,4,4,0,4,4,5,4,0,0,0,0,0,0,0,0,24,22,0,2,2,23,4,13,22,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,5,5,5,5,0,5,0,0,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,50,0,15,0,0,2,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,3,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,7,90,0,7,0,7,0,0,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,05,May,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,20,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,0,2,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,5,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,3,"Howli, UH&FWC",7,7,7,7,0,7,7,10,10,0,0,0,0,0,0,0,0,36,24,16,3,3,36,25,4,22,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,3,2,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,64,3,30,0,0,10,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,10,45,0,10,2,13,0,40,10,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,06,June,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,10,0,12,0,5,7,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,15,15,15,15,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,3,"Howli, UH&FWC",6,6,6,6,0,6,6,7,5,0,0,0,0,0,0,0,0,24,18,0,3,3,22,0,17,24,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,4,4,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,15,30,0,0,0,0,12,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,7,0,0,4,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,25,0,13,1,13,0,0,13,0,1,0,0,0,0,0,0
02,Khulna,0203,,020303,,07,July,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,0,25,25,25,25,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,15,15,15,15,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,3,"Howli, UH&FWC",5,5,5,5,0,5,5,4,5,0,0,0,0,0,0,0,0,24,22,0,3,3,18,17,22,16,0,3,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,4,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,5,"Kapasadanga, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,60,15,10,0,0,0,0,15,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,10,45,0,10,1,11,0,0,11,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,08,August,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,30,20,15,10,10,15,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,8,0,20,0,15,0,0,20,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,0,10,10,10,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,3,"Howli, UH&FWC",6,6,6,6,0,6,6,7,8,0,0,0,0,0,0,0,0,30,17,0,3,3,30,9,2,22,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,4,4,0,4,0,4,4,0,4,0,0,0,2,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,5,"Kapasadanga, UH&FWC",2,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,18,30,0,80,35,35,11,15,50,0,35,0,0,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,7,0,16,0,30,0,0,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,10,49,0,10,1,20,0,0,10,0,1,0,0,0,0,0,0
02,Khulna,0203,,020303,,09,September,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,22,18,10,20,5,20,10,8,25,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,1,"Damurhuda, Sadar Clinic",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,7,0,20,0,30,0,0,15,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,2,"Darshana, UH&FWC",0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,16,16,0,16,0,16,16,16,16,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,3,"Howli, UH&FWC",5,5,5,5,0,5,5,4,7,0,0,0,0,0,0,0,0,26,21,0,2,2,26,5,2,17,0,2,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,4,"Juranpur, UH&FWC",0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,4,4,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,5,"Kapasadanga, UH&FWC",1,1,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,18,30,0,70,20,30,0,15,30,0,20,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,6,"Kuralgachhi, Rural Dispensary(RD)",0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,8,0,20,0,40,0,0,15,0,0,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,7,"Natipota, UH&FWC",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,10,45,0,3,2,20,0,16,20,0,5,0,0,0,0,0,0
02,Khulna,0203,,020303,,10,October,2025,8,"Madna, UH&FWC",0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,20,15,0,18,8,15,10,8,30,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,1,"Alamdanga, MCH-FP Unit",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,15,20,7,12,5,4,0,0,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,2,"Baradi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,5,5,2,11,11,5,22,0,1,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,3,"Belgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,28,6,0,13,4,8,18,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,4,"Bhangabaria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,5,2,0,0,3,0,0,3,0,2,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,5,"Dauki, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,18,24,0,30,16,10,30,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,6,"Gangni, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,7,7,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,7,"Jamjami, UH&FWC",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,8,28,6,0,14,2,2,11,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,8,"Jehala, Rural Dispensary(RD)",0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,5,7,18,2,0,9,2,0,6,0,6,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,9,"Khadimpur, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,58,1,15,0,0,0,69,0,2,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,10,"Khaskara, UH&FWC",0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,8,7,11,6,6,12,6,6,3,0,7,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,11,"Kumari, UH&FWC",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,45,40,13,21,0,8,10,9,17,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,12,"Nagdaha, UH&FWC",0,0,0,0,0,0,20,6,6,0,0,0,0,0,0,10,8,30,35,35,40,25,30,8,10,30,0,10,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,13,"Pourashova, Sadar Clinic",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,16,16,16,0,16,16,16,12,0,7,0,0,0,0,0,0
02,Khulna,0203,,020304,,10,October,2024,14,"Kalidaspur, UH&FWC",2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,15,25,10,0,0,25,8,8,25,0,2,0,0,0,0,0,0
02,Khulna,0203,,020304,,11,November,2024,1,"Alamdanga, MCH-FP Unit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,0,5,0,0,0,20,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,11,November,2024,2,"Baradi, UH&FWC",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,30,15,1,1,6,0,10,46,0,2,0,0,0,0,0,0
02,Khulna,0203,,020304,,11,November,2024,3,"Belgachhi, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,3,0,4,2,2,10,0,0,0,0,0,0,0,0
02,Khulna,0203,,020304,,11,November,2024,4,"Bhangabaria, Rural Dispensary(RD)",0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0
02,Khulna,0203,,020304,,11,November,2024,5,"Dauki, UH&FWC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,28,7,0,30,5,7,15,0,0,0,0,0,0,0,0
